"CS_PRODUCT_OBJECT_TYPE__C","CATEGORY_GROUP__C","CATEGORY_LEVEL_1__C","CATEGORY_LEVEL_2__C","CATEGORY_LEVEL_3__C","CATEGORY_LEVEL_4__C","CATEGORY_LEVEL_5__C","CATEGORY_LEVEL_6__C","CREATEDBYID","CREATEDDATE","CURRENCYISOCODE","GLOBAL_CATEGORY_GROUP__C","GLOBAL_CATEGORY_LEVEL_1__C","ID","ISDELETED","IS_SUPERMARKET__C","JOKR_ENTITY__C","LASTMODIFIEDBYID","LASTMODIFIEDDATE","LASTREFERENCEDDATE","LASTVIEWEDDATE","NAME","OWNERID","SYSTEMMODSTAMP"
"","Fresh Food","Dairy & Chilled","Dips, Dressings & Sauces","Fresh Dips","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2TpMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF102007001","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Dairy & Chilled","Dips, Dressings & Sauces","Dressings & Sauces","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2TqMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF102007002","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Dairy & Chilled","Dips, Dressings & Sauces","Spread","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2TrMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF102007003","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Dairy & Chilled","Eggs","","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2TsMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF102008001","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Dairy & Chilled","Fresh Cream","Butter Milk","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2TtMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF102009001","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Dairy & Chilled","Fresh Cream","Cooking Cream","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2TuMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF102009002","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Dairy & Chilled","Fresh Cream","Sour Cream","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2TvMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF102009003","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Dairy & Chilled","Fresh Cream","Thickened Cream","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2TwMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF102009004","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Dairy & Chilled","Fresh Cream","Whipping Cream","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2TxMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF102009005","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Dairy & Chilled","Fresh Milk","Cows Milk","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2TyMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF102010001","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Dairy & Chilled","Fresh Milk","Cultured Milk","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2TzMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF102010002","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Dairy & Chilled","Fresh Milk","Fresh Flavoured Milk","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2U0MAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF102010003","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Dairy & Chilled","Fresh Milk","Goats Milk","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2U1MAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF102010004","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Dairy & Chilled","Fresh Milk","Soy & Dairy Free Milk","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2U2MAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF102010005","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Dairy & Chilled","Hot Pot Ingredients","Beancurd Skin","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2U3MAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF102011001","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Dairy & Chilled","Hot Pot Ingredients","Fishballs & Fishcakes","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2U4MAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF102011002","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Dairy & Chilled","Hot Pot Ingredients","Fresh Noodles","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2U5MAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF102011003","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Dairy & Chilled","Hot Pot Ingredients","Tofu","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2U6MAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF102011004","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Dairy & Chilled","Kimchi, Pickles & Chutney","","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2U7MAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF102012001","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Ready To Eat","Chilled Ready Meals","","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2U8MAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF103001001","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Ready To Eat","Dim Sum","","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2U9MAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF103002001","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Ready To Eat","Fresh Pasta & Sauces","Fresh Pasta","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UAMA0","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF103003001","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Ready To Eat","Fresh Pasta & Sauces","Fresh Pasta Sauce","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UBMA0","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF103003002","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Ready To Eat","Fresh Soups & Miso","","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UCMA0","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF103004001","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Ready To Eat","Salads","","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UDMA0","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF103005001","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Ready To Eat","Sandwiches","","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UEMA0","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF103006001","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Ready To Eat","Burger","","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UFMA0","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF103007001","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Ready To Eat","Lunch & Veg Pots","","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UGMA0","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF103008001","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Ready To Eat","Asian","","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UHMA0","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF103009001","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Ready To Eat","Tradional","","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UIMA0","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF103010001","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Ready To Eat","Thai & Oriental","","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UJMA0","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF103011001","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Ready To Eat","Mediterranean & Moroccan","","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UKMA0","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF103012001","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Ready To Eat","Mexican & Caribbean","","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2ULMA0","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF103013001","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Ready To Eat","Healthy Meals","","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UMMA0","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF103014001","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Dairy & Chilled","Yoghurt","Flavoured Yoghurt","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UNMA0","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF104001001","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Dairy & Chilled","Yoghurt","Kids Yoghurt","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UOMA0","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF104001002","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Dairy & Chilled","Yoghurt","Natural Yoghurt","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UPMA0","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF104001003","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Dairy & Chilled","Yoghurt","Yoghurt Drinks","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UQMA0","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF104001004","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Bread & Pastries","Breakfast & Treats","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2URMA0","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105001001","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Bread & Pastries","Breakfast & Treats","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2USMA0","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105001002","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Bread & Pastries","Breakfast & Treats","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UTMA0","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105001003","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Bread & Pastries","Breakfast & Treats","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UUMA0","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105001004","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Bread & Pastries","Breakfast & Treats","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UVMA0","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105001005","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Bread & Pastries","Breakfast & Treats","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UWMA0","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105001006","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Bread & Pastries","Frozen Bread","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UXMA0","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105001007","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Bread & Pastries","Frozen Bread","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UYMA0","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105001008","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Bread & Pastries","Frozen Bread","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UZMA0","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105001009","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Bread & Pastries","Frozen Bread","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UaMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105001010","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Bread & Pastries","Mooncakes","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UbMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105001011","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Bread & Pastries","Pastries","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UcMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105001012","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Bread & Pastries","Pastries","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UdMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105001013","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Bread & Pastries","Pastries","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UeMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105001014","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Bread & Pastries","Paus & Mantous","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UfMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105001015","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Bread & Pastries","Wraps, Pita & Indian Breads","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UgMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105001016","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Convenience Foods","Frozen Convenience","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UhMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105002001","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Convenience Foods","Dim Sum","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UiMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105002002","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Convenience Foods","Noodles & Rice Cakes","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UjMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105002003","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Convenience Foods","Pies","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UkMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105002004","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Convenience Foods","Pizza","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UlMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105002005","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Convenience Foods","Potatoes & Onion Rings","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UmMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105002006","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Convenience Foods","Potatoes & Onion Rings","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UnMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105002007","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Convenience Foods","Potatoes & Onion Rings","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UoMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105002008","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Convenience Foods","Potatoes & Onion Rings","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UpMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105002009","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","NULL","NULL","NULL","NULL","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UqMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105002010","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Convenience Foods","Ready Meals","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UrMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105002011","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Convenience Foods","Snacks & Side Dishes","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UsMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105002012","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Convenience Foods","Snacks & Side Dishes","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UtMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105002013","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Convenience Foods","Soups","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UuMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105002014","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Frozen Desserts","Asian Desserts","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UvMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105003001","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Frozen Desserts","Cakes & Cheesecakes","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UwMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105003002","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Frozen Desserts","Pies & Tarts","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UxMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105003003","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Frozen Fruit","Frozen Berries & Cherries","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UyMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105004001","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Frozen Fruit","Frozen Mixed Fruits","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2UzMAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105004002","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Frozen Fruit","Frozen Purees","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2V0MAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105004003","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Frozen Fruit","Frozen Tropical Fruits","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2V1MAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105004004","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Frozen Fruit","Other Frozen Fruit","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2V2MAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105004005","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Frozen Meat","Beef","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2V3MAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105005001","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Frozen Meat","Burgers & Meatballs","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2V4MAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105005002","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Frozen Meat","Burgers & Meatballs","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2V5MAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105005003","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Frozen Meat","Chicken & Poultry","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2V6MAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105005004","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Frozen Meat","Lamb","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2V7MAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105005005","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Frozen Meat","Other Frozen Meats","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2V8MAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105005006","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
"","Fresh Food","Frozen","Frozen Meat","Pork","","","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","MXN","","","a0JHp00000mA2V9MAK","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z","","","FF105005007","005Hp00000igpOJIAY","2024-01-25T11:04:42.000Z"
